ID,Name,PID,Type ID,Enabled,Path Name
15104872,TRN_LN_FAC_DWN_TRIGGERED,15104783,JobPlan,1,BreakFix/Triggered_Plans/Alternative_Investments/TRN_LN_FAC_DWN_TRIGGERED/
15104873,TRN_BOOK_CORR_TRIGGERED,15104783,JobPlan,1,BreakFix/Triggered_Plans/Alternative_Investments/TRN_BOOK_CORR_TRIGGERED/
15104874,DM_ALT_INV_MV_TRIGGERED,15104783,JobPlan,1,BreakFix/Triggered_Plans/Alternative_Investments/DM_ALT_INV_MV_TRIGGERED/
15104875,PROCESS_EMAIL,15104802,JobPlan,1,BreakFix/Plans/Process_Email/PROCESS_EMAIL/
15104876,PROCESS_SCD_BATCH_EMAIL_TRIGGERED,15104803,JobPlan,1,BreakFix/Triggered_Plans/Process_Email/PROCESS_SCD_BATCH_EMAIL_TRIGGERED/
15104877,FX_HEDGE_EXTRACT,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/FX_HEDGE_EXTRACT/
15104878,EXTRACT_FX_HEDGES,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/EXTRACT_FX_HEDGES/
15104879,BCI_MOVE_FX_HEDGES_OLD,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/BCI_MOVE_FX_HEDGES_OLD/
15104880,BCI_FX_HEDGING_IRR_TRIGGERED,15104814,JobPlan,1,BreakFix/Triggered_Plans/Extracts_And_Reporting/BCI_FX_HEDGING_IRR_TRIGGERED/
15104881,SWIFT_FILES_GET_AND_FTP_SCD,15104818,JobPlan,0,BreakFix/Scheduled_Plans/SWIFT/SWIFT_FILES_GET_AND_FTP_SCD/
15104883,SWIFT_MOVE_TO_COMM_SERVER,15104818,JobPlan,1,BreakFix/Scheduled_Plans/SWIFT/SWIFT_MOVE_TO_COMM_SERVER/
15104884,BCI_FTP_TO_INTEGRATION,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/BCI_FTP_TO_INTEGRATION/
15104885,BCI_FTP_TO_INTEGRATION,15104814,JobPlan,1,BreakFix/Triggered_Plans/Extracts_And_Reporting/BCI_FTP_TO_INTEGRATION/
15104886,AUDIT_REPORTS,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/AUDIT_REPORTS/
15104887,AUDIT_REPORTS,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/AUDIT_REPORTS/
15104888,AR_MTHLY,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/AR_MTHLY/
15104889,AR_MTHLY,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/AR_MTHLY/
15104890,AR_MTHLY,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/AR_MTHLY/
15104891,AR_ADHOC,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/AR_ADHOC/
15104892,AR_ADHOC,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/AR_ADHOC/
15104893,AR_ADHOC,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/AR_ADHOC/
15104894,IO_SWAP_ID_MAPPING,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/IO_SWAP_ID_MAPPING/
15104895,IO_SWAP_ID_MAPPING,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/IO_SWAP_ID_MAPPING/
15104896,IO_SWAP_ID_MAPPING,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/IO_SWAP_ID_MAPPING/
15104897,REF_SMF_LFCONTRACTS,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/REF_SMF_LFCONTRACTS/
15104898,REF_SMF_LFCONTRACTS,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/REF_SMF_LFCONTRACTS/
15104899,REF_SMF_LFCONTRACTS,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/REF_SMF_LFCONTRACTS/
15104900,AR_SYS_CHG,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/AR_SYS_CHG/
15104901,AR_SYS_CHG,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/AR_SYS_CHG/
15104902,AR_SYS_CHG,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/AR_SYS_CHG/
15104903,GET_YIELD_SPREADS,15104821,JobPlan,1,BreakFix/Plans/Import_To_SCD/GET_YIELD_SPREADS/
15104904,GET_YIELD_SPREADS,15104822,JobPlan,1,BreakFix/Triggered_Plans/Import_To_SCD/GET_YIELD_SPREADS/
15104905,FX_FWD_RPT,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/FX_FWD_RPT/
15104906,ADHOC_PERF_DAILY,15104830,JobPlan,1,BreakFix/Adhoc_Plans/Performance/ADHOC_PERF_DAILY/
15104907,ADHOC_PERF_ME,15104830,JobPlan,1,BreakFix/Adhoc_Plans/Performance/ADHOC_PERF_ME/
15104908,ADHOC_RE_PERF_DWH_LOAD,15104830,JobPlan,1,BreakFix/Adhoc_Plans/Performance/ADHOC_RE_PERF_DWH_LOAD/
15104909,FX_FWD_RPT,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/FX_FWD_RPT/
15104911,FX_HEDGE_EXTRACT,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/FX_HEDGE_EXTRACT/
15104914,CHECK_EOD_PRICES,15104835,JobPlan,1,BreakFix/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_EOD_PRICES/
15357668,MANUAL_MOVE_TO_TRANSACTIONS,15104802,JobPlan,1,BreakFix/Plans/Process_Email/MANUAL_MOVE_TO_TRANSACTIONS/
15357759,MANUAL_MOVE_TO_TRANSACTIONS,15104803,JobPlan,1,BreakFix/Triggered_Plans/Process_Email/MANUAL_MOVE_TO_TRANSACTIONS/
15370697,SFTP_MOVE_TO_MANUAL,15104803,JobPlan,1,BreakFix/Triggered_Plans/Process_Email/SFTP_MOVE_TO_MANUAL/
15370743,SFTP_MOVE_TO_MANUAL,15104802,JobPlan,1,BreakFix/Plans/Process_Email/SFTP_MOVE_TO_MANUAL/
15447790,CHECK_SCD_EOD_PROCESSING,15104835,JobPlan,1,BreakFix/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_SCD_EOD_PROCESSING/
15448242,CHECK_SCD_EOD_PROCESSING,15448241,JobPlan,1,BreakFix/Constraints/Constraint_And_Plan_Checks/CHECK_SCD_EOD_PROCESSING/
15578524,CHECK_SCD_DWH_LOAD,15448241,JobPlan,1,BreakFix/Constraints/Constraint_And_Plan_Checks/CHECK_SCD_DWH_LOAD/
15580598,CHECK_SOD_DWH_LOAD,15104835,JobPlan,1,BreakFix/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_SOD_DWH_LOAD/
15589384,IO_SETTLE_POSITIONS,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/IO_SETTLE_POSITIONS/
15589385,IO_SETTLE_POSITIONS,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/IO_SETTLE_POSITIONS/
15589386,IO_SETTLE_POSITIONS,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/IO_SETTLE_POSITIONS/
15622459,Check_File_Age,15622457,JobPlan,1,BreakFix/File_Templates/Constraint_And_Plan_Checks/Check_File_Age/
15622460,CHECK_FILE_AGE,15622456,JobPlan,1,BreakFix/Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/
15622461,CHECK_FILE_AGE,15104835,JobPlan,1,BreakFix/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_FILE_AGE/
15623548,CHECK_SYSTEM_DATE,15622456,JobPlan,1,BreakFix/Plans/Constraint_And_Plan_Checks/CHECK_SYSTEM_DATE/
15623549,CHECK_SYSTEM_DATE,15104835,JobPlan,1,BreakFix/Scheduled_Plans/Constraint_And_Plan_Checks/CHECK_SYSTEM_DATE/
15660857,IO_FUT_TXN,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/IO_FUT_TXN/
15660870,IO_FUT_TXN,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/IO_FUT_TXN/
15661413,IO_FUT_TXN,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/IO_FUT_TXN/
15727507,LDOM_SCD_EOD_PROCESSING,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_EOD_PROCESSING/
15727587,LDOM_SCD_DWH_LOAD,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_DWH_LOAD/
15727641,LDOM_SCD_DWH_RECON,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_DWH_RECON/
15727699,LDOM_SCD_PERF_DAILY,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_PERF_DAILY/
15727761,LDOM_SCD_PERF_DWH_LOAD,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_PERF_DWH_LOAD/
15755369,FX_REAL_G_L,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/FX_REAL_G_L/
15755427,FX_REAL_G_L,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/FX_REAL_G_L/
15756586,FX_REAL_G_L,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/FX_REAL_G_L/
15797210,FX_FWD_REPORT,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/FX_FWD_REPORT/
15806682,LDOM_SCD_SOD,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_SOD/
15824365,PRF_REP_DAILY,15101093,JobPlan,1,BreakFix/Jobs/Performance/PRF_REP_DAILY/
15824366,PRF_REP_DAILY,15101094,JobPlan,1,BreakFix/Plans/Performance/PRF_REP_DAILY/
15824367,PRF_REP_DAILY,15824364,JobPlan,1,BreakFix/Scheduled_Plans/Performance/PRF_REP_DAILY/
15824368,PRF_REP_MONTHLY,15101093,JobPlan,1,BreakFix/Jobs/Performance/PRF_REP_MONTHLY/
15824369,PRF_REP_MONTHLY,15101094,JobPlan,1,BreakFix/Plans/Performance/PRF_REP_MONTHLY/
15824370,PRF_REP_MONTHLY,15824364,JobPlan,1,BreakFix/Scheduled_Plans/Performance/PRF_REP_MONTHLY/
15826123,FIN_REPO_RECON_DEXS,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/FIN_REPO_RECON_DEXS/
15826152,FIN_REPO_RECON_DEXS,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/FIN_REPO_RECON_DEXS/
15826224,FIN_REPO_RECON_DEXS,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/FIN_REPO_RECON_DEXS/
15938896,ABAT_DISABLE_ALERT,15938894,JobPlan,1,BreakFix/Plans/Admin/ABAT_DISABLE_ALERT/
15938897,ABAT_ENABLE_ALERT,15938894,JobPlan,1,BreakFix/Plans/Admin/ABAT_ENABLE_ALERT/
15938898,ABAT_DISABLE_ALERT_Queue_Stopped,15938895,JobPlan,1,BreakFix/Scheduled_Plans/Admin/ABAT_DISABLE_ALERT_Queue_Stopped/
15938899,ABAT_ENABLE_ALERT_Queue_Stopped,15938895,JobPlan,1,BreakFix/Scheduled_Plans/Admin/ABAT_ENABLE_ALERT_Queue_Stopped/
15941635,LDOM_PRF_REP_DAILY,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_PRF_REP_DAILY/
15941700,LDOM_PRF_REP_MONTHLY,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_PRF_REP_MONTHLY/
15963277,STREPO_DEXS,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/STREPO_DEXS/
15963278,STREPO_DEXS,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/STREPO_DEXS/
15963279,STREPO_DEXS_DO,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/STREPO_DEXS_DO/
15979528,Performance_Callout,15101086,JobPlan,1,BreakFix/Plans/Callout/Performance_Callout/
16007965,DIV_TXN_TD,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/DIV_TXN_TD/
16007966,DIV_TXN_TD,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/DIV_TXN_TD/
16007967,DIV_TXN_TD,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/DIV_TXN_TD/
16013611,ADHOC_PRF_REP,15101094,JobPlan,1,BreakFix/Plans/Performance/ADHOC_PRF_REP/
16013612,ADHOC_PRF_REP,16013610,JobPlan,1,BreakFix/Triggered_Plans/Performance/ADHOC_PRF_REP/
16096724,CREATE_ARCHIVE_FOLDER,15938894,JobPlan,1,BreakFix/Plans/Admin/CREATE_ARCHIVE_FOLDER/
16096725,CREATE_ARCHIVE_FOLDER,15938895,JobPlan,1,BreakFix/Scheduled_Plans/Admin/CREATE_ARCHIVE_FOLDER/
16174092,TRN_EXT,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/TRN_EXT/
16174108,TRN_EXT,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/TRN_EXT/
16174115,TRN_EXT,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/TRN_EXT/
16318714,DM_EXT_DIV_TRXNS,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/DM_EXT_DIV_TRXNS/
16318715,DM_EXT_DIV_TRXNS,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/DM_EXT_DIV_TRXNS/
16318716,DM_EXT_DIV_TRXNS,16318713,JobPlan,1,BreakFix/Constraint_Triggered_Plans/Extracts_And_Reporting/DM_EXT_DIV_TRXNS/
16410061,TRN_EXT_CO,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/TRN_EXT_CO/
16410062,TRN_EXT_CO,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/TRN_EXT_CO/
16449598,PRF_REP_DAILY,15104830,JobPlan,1,BreakFix/Adhoc_Plans/Performance/PRF_REP_DAILY/
16463111,MOVE_FILE_MANUAL_JOB,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/MOVE_FILE_MANUAL_JOB/
16463193,MOVE_FILE_MANUAL_JOB,15104814,JobPlan,1,BreakFix/Triggered_Plans/Extracts_And_Reporting/MOVE_FILE_MANUAL_JOB/
16529647,FLS_POS_HOLDINGS,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/FLS_POS_HOLDINGS/
16529648,FLS_POS_HOLDINGS,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/FLS_POS_HOLDINGS/
16529649,FLS_POS_HOLDINGS,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/FLS_POS_HOLDINGS/
16529650,FRR_MAT_ALERT,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/FRR_MAT_ALERT/
16529651,FRR_MAT_ALERT,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/FRR_MAT_ALERT/
16620681,SCD_Callout,15101086,JobPlan,1,BreakFix/Plans/Callout/SCD_Callout/
16657222,VAL_EOD_ADMIN,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/VAL_EOD_ADMIN/
16679464,VAL_EOD_ADMIN,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/VAL_EOD_ADMIN/
16697170,VAL_EOD_ADMIN,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/VAL_EOD_ADMIN/
16743690,SCD_SUPPORT_VAL_EOD_ADMIN,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/SCD_SUPPORT_VAL_EOD_ADMIN/
16911369,DIV_TXN_TD,16911358,JobPlan,1,BreakFix/Adhoc_Plans/Extracts_And_Reporting/DIV_TXN_TD/
16979928,ADHOC_DWHREC_ABOR_POS,16979926,JobPlan,1,BreakFix/Adhoc_Plans/Recon/ADHOC_DWHREC_ABOR_POS/
16979929,ADHOC_DWHRC_ABOR_POS,15101095,JobPlan,1,BreakFix/Jobs/Adhoc/ADHOC_DWHRC_ABOR_POS/
16979931,ADHOC_DWHRC_FUND_DCP,15101095,JobPlan,1,BreakFix/Jobs/Adhoc/ADHOC_DWHRC_FUND_DCP/
16979933,ADHOC_DWHREC_FUND_DCMP,16979926,JobPlan,1,BreakFix/Adhoc_Plans/Recon/ADHOC_DWHREC_FUND_DCMP/
16979934,ADHOC_DWHREC_GLHOLDNG,16979926,JobPlan,1,BreakFix/Adhoc_Plans/Recon/ADHOC_DWHREC_GLHOLDNG/
16979935,ADHOC_DWHREC_IBOR_POS,16979926,JobPlan,1,BreakFix/Adhoc_Plans/Recon/ADHOC_DWHREC_IBOR_POS/
16979936,ADHOC_DWHREC_IBOR_SETT,16979926,JobPlan,1,BreakFix/Adhoc_Plans/Recon/ADHOC_DWHREC_IBOR_SETT/
16986591,ADHOC_DWHREC_FUND_DCMP,16979927,JobPlan,1,BreakFix/Plans/Adhoc/ADHOC_DWHREC_FUND_DCMP/
16986640,ADHOC_DWHREC_ABOR_POS,16979927,JobPlan,1,BreakFix/Plans/Adhoc/ADHOC_DWHREC_ABOR_POS/
17036918,SA_CASH_MGMT_IO,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/SA_CASH_MGMT_IO/
17036919,SA_CASH_MGMT_IO,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/SA_CASH_MGMT_IO/
17036920,SA_CASH_MGMT_IO,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/SA_CASH_MGMT_IO/
17321259,Rotate,17321258,JobPlan,1,BreakFix/Jobs/Callout/Rotate/
17428640,DM_FX_RATE_UPDT,17428638,JobPlan,1,BreakFix/Constraint_Triggered_Plans/IntraDay/DM_FX_RATE_UPDT/
17573320,SA_DWH_REC_STATS,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/SA_DWH_REC_STATS/
17573385,SA_DWH_REC_STATS,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/SA_DWH_REC_STATS/
17575634,System_Operations,15104809,Plan,1,BreakFix/Plans/Extracts_And_Reporting/System_Operations/
17578015,SCD_Support,15104808,Plan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/SCD_Support/
17833277,RECON_NT_POS_IAB,16979926,JobPlan,1,BreakFix/Adhoc_Plans/Recon/RECON_NT_POS_IAB/
18181274,DM_CHECK_CORRA_RATE,15101016,JobPlan,1,BreakFix/Plans/DM_REF_MKTDATA/DM_CHECK_CORRA_RATE/
18255379,LDOM_SCD_EXTRACTS_POST_EOD,15727500,JobPlan,1,BreakFix/Constraint_Triggered_Plans/LastDayOfMonth_Triggers/LDOM_SCD_EXTRACTS_POST_EOD/
18531907,DM_EXT_PMRS_REP,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/DM_EXT_PMRS_REP/
18531908,DM_EXT_PMRS_REP,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/DM_EXT_PMRS_REP/
18531909,DM_EXT_PMRS_REP,18531906,JobPlan,1,BreakFix/Scheduled_Plans/Extracts_And_Reporting/DM_EXT_PMRS_REP/
18953974,EXTMGR_COPY_TO_PROCESS,18953971,JobPlan,1,BreakFix/Plans/External_Manager/EXTMGR_COPY_TO_PROCESS/
18953975,EXTMGR_COPR_TO_PROCESS_TRIGGER,18953972,JobPlan,1,BreakFix/Triggered_Plans/External_Manager/EXTMGR_COPR_TO_PROCESS_TRIGGER/
19294406,SCD_Callout_v2,15101086,JobPlan,1,BreakFix/Plans/Callout/SCD_Callout_v2/
19713592,SO_GEN_REC_STATS_EXT,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/SO_GEN_REC_STATS_EXT/
19731356,RE_DWH_PFC_1,19731355,JobPlan,1,BreakFix/Plans/Data_Warehouse_Load/RE_DWH_PFC_1/
19731357,RE_DWH_PFC_2,19731355,JobPlan,1,BreakFix/Plans/Data_Warehouse_Load/RE_DWH_PFC_2/
19731358,RE_DWH_LOAD_PLAN,19731355,JobPlan,1,BreakFix/Plans/Data_Warehouse_Load/RE_DWH_LOAD_PLAN/
19731359,RE_DWH_FUND_CLEANUP,19731355,JobPlan,1,BreakFix/Plans/Data_Warehouse_Load/RE_DWH_FUND_CLEANUP/
19731360,RE_DWH_POS_CLEANUP,19731355,JobPlan,1,BreakFix/Plans/Data_Warehouse_Load/RE_DWH_POS_CLEANUP/
19731361,RE_DWH_LOAD,19731355,JobPlan,1,BreakFix/Plans/Data_Warehouse_Load/RE_DWH_LOAD/
19906227,PRF_IRR_CALC,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/PRF_IRR_CALC/
19906228,PRF_IRR_CALC,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/PRF_IRR_CALC/
19908185,REF_DATA_IAB,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/REF_DATA_IAB/
19908186,REF_DATA_IAB,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/REF_DATA_IAB/
19908187,REF_IAB_DATA,18531906,JobPlan,1,BreakFix/Scheduled_Plans/Extracts_And_Reporting/REF_IAB_DATA/
19961153,GET_MP,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/GET_MP/
19961154,DM_REF_FUNDDEFN_DATA,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/DM_REF_FUNDDEFN_DATA/
19961155,DM_REF_PORTF_DATA,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/DM_REF_PORTF_DATA/
19961156,DM_REF_SMF,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/DM_REF_SMF/
19961157,DM_REF_MP,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/DM_REF_MP/
19961158,DM_REF_MP_TRIGGERED,19961152,JobPlan,1,BreakFix/Triggered_Plans/Reference_Data/DM_REF_MP_TRIGGERED/
19963086,GET_REF_PORTF_DATA,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/GET_REF_PORTF_DATA/
19963119,GET_REF_PORTFOLIO_PERF_DATES,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/GET_REF_PORTFOLIO_PERF_DATES/
19963381,GET_DM_REF_MP,15104822,JobPlan,1,BreakFix/Triggered_Plans/Import_To_SCD/GET_DM_REF_MP/
19963382,DM_REF_PORTF_DATA_TRIGGERED,19961152,JobPlan,1,BreakFix/Triggered_Plans/Reference_Data/DM_REF_PORTF_DATA_TRIGGERED/
19963383,DM_REF_FUNDDEFN_DATA_TRIGGERED,19961152,JobPlan,1,BreakFix/Triggered_Plans/Reference_Data/DM_REF_FUNDDEFN_DATA_TRIGGERED/
19963384,GET_FUNDDEFN,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/GET_FUNDDEFN/
19963385,GET_PORTFDATA,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/GET_PORTFDATA/
19963386,GET_PORTFOLIO_PERF_DATES,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/GET_PORTFOLIO_PERF_DATES/
19963387,GET_SMF_FUND_CERTS_INTERNAL,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/GET_SMF_FUND_CERTS_INTERNAL/
19963388,GET_DM_REF_FUNDDEFN,15104822,JobPlan,1,BreakFix/Triggered_Plans/Import_To_SCD/GET_DM_REF_FUNDDEFN/
19963389,GET_SMF_FUND_CERTS_INTERNAL,15104822,JobPlan,1,BreakFix/Triggered_Plans/Import_To_SCD/GET_SMF_FUND_CERTS_INTERNAL/
19963390,GET_PORTFOLIO_PERF_DATES,15104822,JobPlan,1,BreakFix/Triggered_Plans/Import_To_SCD/GET_PORTFOLIO_PERF_DATES/
19963391,GET_PORTFDATA,15104822,JobPlan,1,BreakFix/Triggered_Plans/Import_To_SCD/GET_PORTFDATA/
19966712,MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT,19961151,JobPlan,1,BreakFix/Plans/Reference_Data/MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT/
19966964,MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT,19961152,JobPlan,1,BreakFix/Triggered_Plans/Reference_Data/MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT/
20054662,System_Operations,15104814,Plan,1,BreakFix/Triggered_Plans/Extracts_And_Reporting/System_Operations/
20188998,AUDIT_ACTIVE_USERS,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/AUDIT_ACTIVE_USERS/
20275478,FUTURES_TRANS_RISK,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/FUTURES_TRANS_RISK/
20275574,FUTURES_TRANS_RISK,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/FUTURES_TRANS_RISK/
20275724,FUTURES_TRANS_RISK,18531906,JobPlan,1,BreakFix/Scheduled_Plans/Extracts_And_Reporting/FUTURES_TRANS_RISK/
20405626,PERF_DAILY_CLIENT_PARALLEL,15101094,JobPlan,1,BreakFix/Plans/Performance/PERF_DAILY_CLIENT_PARALLEL/
20405639,PERF_DAILY_FUND_PARALLEL,15101094,JobPlan,1,BreakFix/Plans/Performance/PERF_DAILY_FUND_PARALLEL/
21085478,EXTMGR_COPY_TO_PROCESS_TRIGGER,18953972,JobPlan,1,BreakFix/Triggered_Plans/External_Manager/EXTMGR_COPY_TO_PROCESS_TRIGGER/
21527002,EXTMGR_START_OF_DAY_MOVE_FILES,18953971,JobPlan,1,BreakFix/Plans/External_Manager/EXTMGR_START_OF_DAY_MOVE_FILES/
21766915,DM_EXT_PMRS_REP,15104808,JobPlan,1,BreakFix/Scheduled_Plans/Extracts & Reporting/DM_EXT_PMRS_REP/
22454842,DM_EXT_POS_FI,15104810,JobPlan,1,BreakFix/Jobs/Extracts_And_Reporting/DM_EXT_POS_FI/
22454881,DM_EXT_POS_FI,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/DM_EXT_POS_FI/
22455085,DM_EXT_POS_FI,18531906,JobPlan,1,BreakFix/Scheduled_Plans/Extracts_And_Reporting/DM_EXT_POS_FI/
22517220,PRF_CFT_EMAIL,15104814,JobPlan,1,BreakFix/Triggered_Plans/Extracts_And_Reporting/PRF_CFT_EMAIL/
22517221,PRF_CFT_EMAIL,15104809,JobPlan,1,BreakFix/Plans/Extracts_And_Reporting/PRF_CFT_EMAIL/
23156212,ZIP_And_Delete_Folder,23156211,JobPlan,1,BreakFix/File_Templates/Admin/ZIP_And_Delete_Folder/
23156213,ZIP_AND_DELETE_FTP_FOLDERS,15938894,JobPlan,1,BreakFix/Plans/Admin/ZIP_AND_DELETE_FTP_FOLDERS/
23156214,ZIP_AND_DELETE_FTP_FOLDERS,15938895,JobPlan,1,BreakFix/Scheduled_Plans/Admin/ZIP_AND_DELETE_FTP_FOLDERS/
23940960,SUSPEND_SERVICE_PLATFORM,15938894,JobPlan,1,BreakFix/Plans/Admin/SUSPEND_SERVICE_PLATFORM/
23940961,ENABLE_SERVICE_PLATFORM,15938894,JobPlan,1,BreakFix/Plans/Admin/ENABLE_SERVICE_PLATFORM/
