Sort,Batch Job Group,Batch Job Group Name,Batch Job,Batch Job Name,Batch Task (IK),Extracts Exporter,Extraction Setup,Extraction Dedinitions,Data Format Setup,Extract Table,Data Import,Data Import Mapping,Data Import Rule,Reference File Import,Reference File Export,Create Job,Portfolio Calculation,General Reconciliation,Corporate Action Manager Setup
140,MIG_EXTRACTS,Extracts to IMP_Conversion,DM_EXT_MIG_LF_CON,Loan Facilities Contracts - Migration,Extracts Exporter Definitions - Execute,MIG_LF_CONTRACTS,MIG_LF_CONTRACTS,MIG_LF_CONTRACTS,,,,,,,MIG_LF_CONTRACTS,,,,
150,MIG_EXTRACTS,Extracts to IMP_Conversion,DM_EXT_MIG_BONDS,Bonds Extract - Migration,Extracts Exporter Definitions - Execute,MIG_EXT_BONDS,MIG_EXT_BONDS,MIG_EXT_BONDS,,,,,,,MIG_EXT_BONDS,,,,
160,MIG_EXTRACTS,Extracts to IMP_Conversion,DM_EXT_MIG_AI,Alternative Investment - Migration,Extracts Exporter Definitions - Execute,MIG_ALT_INV,MIG_ALT_INV,MIG_ALT_INV,,,,,,,DFS_MIG_ALT_INV,,,,
170,MIG_EXTRACTS,Extracts to IMP_Conversion,DM_EXT_MIG_POOLFACT,Pool Factor Extract - Migration,Extracts Exporter Definitions - Execute,MIG_EXT_POOL_FACTORS,MIG_EXT_POOL_FACTORS,MIG_EXT_POOL_FACTORS,,,,,,,MIG_EXT_POOLFACT,,,,
180,MIG_EXTRACTS,Extracts to IMP_Conversion,DM_EXT_MIG_AI_PRICE,Alternative Investment Prices Extract - Migration,Extracts Exporter Definitions - Execute,MIG_AI_PRICES,MIG_AI_PRICES,MIG_AI_PRICES,,,,,,,MIG_AI_PRICES,,,,
10,MIG_FUND_CERT_INT,Migration - Import Fund Cert Internal,DM_DFS_SMF_FUND_CRTN,Data - Import of Fund Certificates SMF,Data Format Setup - Execute - Import to Message Queue,,,,SMF_FUND_CERTS_N,,,,,DFS_SMF_FUND_C_N,,,,,
10,MIG_FUND_SRV_COST,Migration - Import Fund Service Cost Setup,DM_DFS_MIG_FUND_SRV,Migration - Import of Fund Service Cost Setup,Data Format Setup - Execute - Import to Message Queue,,,,MIG_FUND_SRV_CST,,,,,DFS_MIG_FUND_SRV,,,,,
10,MIG_FUNDDEFN_DATA,Migration - Fund Definition Data Import,DM_DFS_FUNDDEFN,Data - Fund Definition Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_FUND_DEF,,,,,DFS_REF_FD_DATA,,,,,
10,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_REV,Migration - G/L Transactions PNL Reverse,Data Format Setup - Execute - Import to Message Queue,,,,MIG_GL_TRANS_REV,,,,,DFS_MIG_GL_REV,,,,,
20,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_TRANS,Migration - G/L Transactions,Data Format Setup - Execute - Import to Message Queue,,,,MIG_MIG_GL_TRANS,,,,,DFS_MIG_GL_TRANS,,,,,
30,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_IA_PART1_JF,Migration - G/L Transactions IA Part 1 Jan Feb,Data Format Setup - Execute - Import to Message Queue,,,,MIG_GL_TRANS_REV,,,,,MIG_IA_JF,,,,,
40,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_IA_PART1_MA,Migration - G/L Transactions IA Part 1 Mar Apr,Data Format Setup - Execute - Import to Message Queue,,,,MIG_GL_TRANS_REV,,,,,MIG_IA_MA,,,,,
50,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_IA_PART1_MJ,Migration - G/L Transactions IA Part 1 May Jun,Data Format Setup - Execute - Import to Message Queue,,,,MIG_GL_TRANS_REV,,,,,MIG_IA_MJ,,,,,
60,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_IA_PART1_JA,Migration - G/L Transactions IA Part 1 July August,Data Format Setup - Execute - Import to Message Queue,,,,MIG_GL_TRANS_REV,,,,,MIG_IA_JA,,,,,
70,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_IA_PART1_S,Migration - G/L Transactions IA Part 1 Sept,Data Format Setup - Execute - Import to Message Queue,,,,MIG_GL_TRANS_REV,,,,,MIG_IA_S,,,,,
80,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_IA_PART2_T,Migration - G/L Transactions IA Part 2 TRXGL,Data Format Setup - Execute - Import to Message Queue,,,,MIG_GL_TRANS_REV,,,,,MIG_IA_PART2_TRX,,,,,
90,MIG_GL_TRANS,G/L Transactions - Migration,MIG_GL_IA_PART2_I,Migration - G/L Transactions IA Part 2 IFRS,Data Format Setup - Execute - Import to Message Queue,,,,MIG_GL_TRANS_REV,,,,,MIG_IA_PART2_IFR,,,,,
10,MIG_MANUAL_QUOTE,Migration Manual Data Import,DM_DFS_MKT_STD_C_MAN,Data - Manual Import of Standard Contract Quotes,Data Format Setup - Execute - Import,,,,MANUAL_STD_CTRT_QT,,,,,MANUA_MKT_STCTQT,,,,,
20,MIG_MANUAL_QUOTE,Migration Manual Data Import,MIG_YIELD_SPREAD,MIG YIELD SPREAD,Estimate Yield Curves - Estimate,,,,,,,,,,,,,,
1,MIG_MESSAGE_QUEUE,Extracts to IMP_Conversion - Message Queue Errors,DM_EXT_MIG_MQ_ERRORS,Message Queue Errors Extract - Migration,Extracts Exporter Definitions - Execute,MIG_MQ_ERRORS,MQ_ERRORS,MQ_ERRORS,,,,,,,MIG_MQ_ERRORS,,,,
10,MIG_MKTDATA,Migration - Market Data Import,DM_DFS_MKT_REF_RATE,Data - Import of Reference rates,Data Format Setup - Execute - Import to Message Queue,,,,MKT_REF_RATES,,,,,DFS_MKT_REFRATES,,,,,
20,MIG_MKTDATA,Migration - Market Data Import,DM_DFS_RPI_RATES,Data - Import of Retail Price Indices,Data Format Setup - Execute - Import to Message Queue,,,,MKT_RPI_RATES,,,,,DFS_MKT_RPI_RATE,,,,,
30,MIG_MKTDATA,Migration - Market Data Import,DM_DFS_MKT_FX_RATES,Data - Import of FX rates,Data Format Setup - Execute - Import to Message Queue,,,,MKT_FX_RATES,,,,,DFS_MKT_FX_RATES,,,,,
40,MIG_MKTDATA,Migration - Market Data Import,DM_DFS_MKT_FX_TICS,Data - Import of Forward FX tics,Data Format Setup - Execute - Import to Message Queue,,,,MKT_FX_TICS,,,,,DFS_MKT_FX_TICS,,,,,
50,MIG_MKTDATA,Migration - Market Data Import,DM_DFS_MKT_PRICES,Data - Import of Prices,Direct Filter/Data Format Setup Integration - Import,,,,,,,,,DFS_MKT_PRICES,,,,,
60,MIG_MKTDATA,Migration - Market Data Import,DM_DFS_MKT_STD_CTQT,Data - Import of Standard Contract Quotes,Data Format Setup - Execute - Import to Message Queue,,,,MKT_STD_CTRT_QT,,,,,DFS_MKT_STCTQT,,,,,
70,MIG_MKTDATA,Migration - Market Data Import,DM_EMAIL_IO_CASH,Data - Email Notification to IO Cash,System - Send Mail,,,,,,,,,,,,,,
10,MIG_MP,Migration - Model Portfolio Import,DM_DFS_REF_MP,Data - Model Portfolio Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_MODEL_PORTFOLIOS,,,,,DFS_REF_MP,,,,,
10,MIG_PARTIES,Migration - Party Groups and Parties Import,DM_DFS_PARTY_GROUPS,Data - Party Groups Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_PARTY_GROUP,,,,,DFS_REF_PARTIESG,,,,,
20,MIG_PARTIES,Migration - Party Groups and Parties Import,DM_DFS_PARTIES,Data - Parties Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_PARTIES,,,,,DFS_REF_PARTIESP,,,,,
10,MIG_PAYMENT_RECON,Payment Recon - Migration,WAIT,WAIT FOR MESSAGE QUEUE,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
20,MIG_PAYMENT_RECON,Payment Recon - Migration,DM_MIG_PAYMENT_RECON,Payment Recon - Migration,Payment Reconciliation - Mark All,,,,,,,,,,,,,,
1,MIG_PEN_TRANS,Data - Migration Pending Transactions,WAIT,WAIT FOR MESSAGE QUEUE,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
10,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_ALM,Data - Migration of Pending ALM,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PEN_ALM_CC,,,,,DFS_MIG_PEN_CC,,,,,
15,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_ALM_CCC,Data - Migration of Pending ALM CCC,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PEN_ALM_CCC,,,,,DFS_MIG_PEN_CCC,,,,,
20,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_FX_FWD,Data - Migration Import FX Forward Pending Trans.,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PEN_FX_FWRD,,,,,DFS_MIG_PEN_FXF,,,,,
30,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_DIVIDEND,Data - Migration Import of Pending Dividend Trans.,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PEN_DIV_WHT_REST,,,,,DFS_MIG_PEN_DIV,,,,,
40,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_CR_INT,Data - Migration of Pending Charge Credit Cash Transactions,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PEN_TRN_CR_INT,,,,,DFS_PEN_CR_AC,,,,,
50,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_EXT_TRD,Data - Migration Import of Pending External Client Trades.,Data Format Setup - Execute - Import to Message Queue,,,,MIG_TRN_EXT_CL_TRD,,,,,DFS_MIG_EXT_TRD,,,,,
60,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_TRN_FUND,Data - Migration of Pending Fund Pool Investments,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PEN_TRN_FUNDPOOL,,,,,DFS_MIG_PEN_FUND,,,,,
70,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_DEPO,Data - Migration of Pending Deposits to Trade Manager,Data Import - Execute,,,,MIG_DEPO,,MIG_DEPO,MIG_DEPO,MIG_DEPO,DFS_MIG_POS_DEPO,,,,,
80,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_REPO,Data - Migration of Pending Repos to Trade Manager,Data Import - Execute,,,,MIG_REPO,,MIG_REPO,MIG_REPO,MIG_REPO,DFS_MIG_POS_REPO,,,,,
90,MIG_PEN_TRANS,Data - Migration Pending Transactions,DM_DFS_PEN_EXT_TD_FI,Data - Migration Import of Pending External Client Trade - Fixed Income,Data Format Setup - Execute - Import to Message Queue,,,,MIG_TRN_EXT_CL_TRD,,,,,DFS_MIG_EX_TR_FI,,,,,
100,MIG_PEN_TRANS,Data - Migration Pending Transactions,MIG_PEN_INC_AND_EXP,Data - Migration Import of Pending Income and Expenses,Data Format Setup - Execute - Import to Message Queue,,,,MIG_TRN_INC_EXP,,,,,MIG_INC_AND_EXP,,,,,
110,MIG_PEN_TRANS,Data - Migration Pending Transactions,MIG_PEN_COUPONS,Data - Migration Import of Pending Coupons,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PEN_COUPONS,,,,,MIG_PEN_COUPONS,,,,,
120,MIG_PEN_TRANS,Data - Migration Pending Transactions,MIG_PEN_PAYMENTS,Data - Migration Import of Pending Payments,Data Format Setup - Execute - Import to Message Queue,,,,MIG_PEN_PAYMENTS,,,,,MIG_PEN_PAYMENTS,,,,,
10,MIG_PERF_CLIENT,,PERF_C_CALC_01,PerfCalc_Client_Calc1 - Pooled Fund Return,19,,,,,,,,,,,,,,
20,MIG_PERF_CLIENT,,PERF_C_CALC_02,PerfCalc_Client_Calc2 - Attribution,19,,,,,,,,,,,,,,
30,MIG_PERF_CLIENT,,PERF_C_MEAS_01,PerfMeas_Client_Meas1 - C_PORT_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
35,MIG_PERF_CLIENT,,PERF_C_MEAS_02,PerfMeas_Client_Meas2 - C_PGRP_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
40,MIG_PERF_CLIENT,,PERF_C_MEAS_03_ME,PerfMeas_Client_Meas3 - C_PORT_PFR- Mth End,Performance Measurement - Execute,,,,,,,,,,,,,,
50,MIG_PERF_CLIENT,,PERF_C_MEAS_04,PerfMeas_Client_Meas4 - C_CPENS_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
60,MIG_PERF_CLIENT,,PERF_C_MEAS_05,PerfMeas_Client_Meas5 - C_TFND_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
70,MIG_PERF_CLIENT,,PERF_C_MEAS_06_ME,PerfMeas_Client_Meas6 - C_PORT_ATR_TOT - Mth End,Performance Measurement - Execute,,,,,,,,,,,,,,
80,MIG_PERF_CLIENT,,PERF_C_MEAS_08_ME,PerfMeas_Client_Meas8 - C_PGRP_ATR- Mth End,Performance Measurement - Execute,,,,,,,,,,,,,,
90,MIG_PERF_CLIENT,,PERF_C_MEAS_20,PerfMeas_Client_Meas20 - C_PORT_IRR,Performance Measurement - Execute,,,,,,,,,,,,,,
100,MIG_PERF_CLIENT,,PERF_C_REP_01,PerfMeas_Client_Reprt_01 - C_PORT_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
105,MIG_PERF_CLIENT,,PERF_C_REP_02,PerfMeas_Client_Reprt_02 - C_PGRP_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
110,MIG_PERF_CLIENT,,PERF_C_REP_03_ME,PerfMeas_Client_Reprt_03 - C_PORT_PFR- Mth End,Performance Reports - Execute,,,,,,,,,,,,,,
120,MIG_PERF_CLIENT,,PERF_C_REP_04,PerfMeas_Client_Reprt_04 - C_CPEN_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
130,MIG_PERF_CLIENT,,PERF_C_REP_05,PerfMeas_Client_Reprt_05 - C_TFND_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
140,MIG_PERF_CLIENT,,PERF_C_REP_06_ME,PerfMeas_Client_Reprt_06 - C_PORT_ATR_TOT - Mth End,Performance Reports - Execute,,,,,,,,,,,,,,
150,MIG_PERF_CLIENT,,PERF_C_REP_08_ME,PerfMeas_Client_Reprt_08 - C_PGRP_ATR - Mth End,Performance Reports - Execute,,,,,,,,,,,,,,
160,MIG_PERF_CLIENT,,PERF_C_REP_20,PerfMeas_Client_Reprt_20 - C_PORT_IRR,Performance Reports - Execute,,,,,,,,,,,,,,
1,MIG_PERF_FUND,,PERF_F_CALC_02,PerfCalc_Funds_Calc2 - Attribution,19,,,,,,,,,,,,,,
2,MIG_PERF_FUND,,PERF_F_MEAS_11,PerfMeas_Fund_Meas11 - F_PORT_RTN,Performance Measurement - Execute,,,,,,,,,,,,,,
3,MIG_PERF_FUND,,PERF_F_MEAS_12,PerfMeas_Fund_Meas12 - F_PORT_USD,Performance Measurement - Execute,,,,,,,,,,,,,,
4,MIG_PERF_FUND,,PERF_F_MEAS_17_ME,PerfMeas_Fund_Meas17 - F_PORT_AT1 - Mth End,Performance Measurement - Execute,,,,,,,,,,,,,,
5,MIG_PERF_FUND,,PERF_F_MEAS_18_ME,PerfMeas_Fund_Meas18 - F_PORT_AT2 - Mth End,Performance Measurement - Execute,,,,,,,,,,,,,,
6,MIG_PERF_FUND,,PERF_F_REP_11,PerfMeas_Fund_Reprt_11 - F_PORT_RTN,Performance Reports - Execute,,,,,,,,,,,,,,
7,MIG_PERF_FUND,,PERF_F_REP_12,PerfMeas_Fund_Reprt_12 - F_PORT_USD,Performance Reports - Execute,,,,,,,,,,,,,,
8,MIG_PERF_FUND,,PERF_F_REP_17_ME,PerfMeas_Fund_Reprt_17 - F_PORT_AT1 - Mth End,Performance Reports - Execute,,,,,,,,,,,,,,
9,MIG_PERF_FUND,,PERF_F_REP_18_ME,PerfMeas_Fund_Reprt_18 - F_PORT_AT2 - Mth End,Performance Reports - Execute,,,,,,,,,,,,,,
1,MIG_PERF_INDEX,,PERF_INDRETCALC_MSCI,Perf - Index Return Calc Results - MSCI,Index Return Calculation,,,,,,,,,,,,,,
2,MIG_PERF_INDEX,,PERF_INDRETCALC_S&P,Perf - Index Return Calc Results - S&P,Index Return Calculation,,,,,,,,,,,,,,
3,MIG_PERF_INDEX,,PERF_INDRETCALC_RUSS,Perf - Index Return Calc Results - RUSSELL,Index Return Calculation,,,,,,,,,,,,,,
4,MIG_PERF_INDEX,,PERF_INDRETCALC_FTSE,Perf - Index Return Calc Results - FTSE,Index Return Calculation,,,,,,,,,,,,,,
5,MIG_PERF_INDEX,,PERF_INDRETCALC_ICE,Perf - Index Return Calc Results - ICE,Index Return Calculation,,,,,,,,,,,,,,
6,MIG_PERF_INDEX,,PERF_INDRETCALC_CITI,Perf - Index Return Calc Results - CITI,Index Return Calculation,,,,,,,,,,,,,,
7,MIG_PERF_INDEX,,PERF_INDRETCALC_REF,Perf - Index Return Calc Results - REF_RATE,Index Return Calculation,,,,,,,,,,,,,,
8,MIG_PERF_INDEX,,PERF_INDRETCALC_RETA,Perf - Index Return Calc Results - RETAIL,Index Return Calculation,,,,,,,,,,,,,,
9,MIG_PERF_INDEX,,PERF_INDRETCALC_NOM,Perf - Index Return Calc Results - NOMINAL,Index Return Calculation,,,,,,,,,,,,,,
10,MIG_PERF_INDEX,,PERF_INDRETCALC_SPRD,Perf - Index Return Calc Results - SPREAD,Index Return Calculation,,,,,,,,,,,,,,
11,MIG_PERF_INDEX,,PERF_INDRETCALC_NULL,Perf - Index Return Calc Results - NULL,Index Return Calculation,,,,,,,,,,,,,,
10,MIG_PORT_CALC,Migration - Run Portfolio Calculations,DM_MIG_RUN_PC_MAINTD,Migration - Run Portfolio Calculation Main TD,Portfolio Calculation - Execute,,,,,,,,,,,,MIGVAL_MAIN_TD,,
20,MIG_PORT_CALC,Migration - Run Portfolio Calculations,DM_MIG_RUN_PC_IFRSTD,Migration - Run Portfolio Calculation IFRS TD,Portfolio Calculation - Execute,,,,,,,,,,,,MIGVAL_IFRS_TD,,
30,MIG_PORT_CALC,Migration - Run Portfolio Calculations,DM_MIG_RUN_PC_MAINSD,Migration - Run Portfolio Calculation Main SD,Portfolio Calculation - Execute,,,,,,,,,,,,MIGVAL_MAIN_SD,,
40,MIG_PORT_CALC,Migration - Run Portfolio Calculations,DM_MIG_RUN_PC_IFRSSD,Migration - Run Portfolio Calculation IFRS SD,Portfolio Calculation - Execute,,,,,,,,,,,,MIGVAL_IFRS_SD,,
50,MIG_PORT_CALC,Migration - Run Portfolio Calculations,DM_MIG_RUN_PC_NOM,Migration - Run Portfolio Calculation Nominal,Portfolio Calculation - Execute,,,,,,,,,,,,MIGVAL_NOMINAL,,
10,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_PORT_GROUPS,Data - Portfolios Groups Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_PORTFOLIO_GROUPS,,,,,DFS_REF_PF_DATA,,,,,
15,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_PFG_HIST_RTN,Data - Portfolio Group Historical Return Term Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_PFG_HIST_RTN,,,,,DFS_REF_PF_HISTR,,,,,
20,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_PCL_DEFS,Data - Period Closure Definitions,Data Format Setup - Execute - Import to Message Queue,,,,REF_PCL_DEFS,,,,,DFS_REF_PF_DATA,,,,,
30,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
40,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_PORTFOLIOS,Data - Portfolios Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_PORTFOLIOS,,,,,DFS_REF_PF_DATA,,,,,
45,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_PF_HIST_RTN,Data - Portfolio Historical Return Term Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_PF_HIST_RTN,,,,,DFS_REF_PF_HISTR,,,,,
50,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
70,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_REAL_BNK_ACT,Data - Real Bank Accounts Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_REAL_BNK_AC,,,,,DFS_REF_PF_DATA,,,,,
71,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_REALMARGIN_AC,Data - Real Margin Accounts Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_REAL_MARGIN_AC,,,,,DFS_REF_PF_DATA,,,,,
80,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_CUSTODIES,Data - Custodies Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_CUSTODIES,,,,,DFS_REF_PF_DATA,,,,,
90,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_BANK_ACCOUNT,Data - Bank Accounts Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_BANK_ACC,,,,,DFS_REF_PF_DATA,,,,,
91,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_MARGIN_ACT,Data - Margin Accounts Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_MARGIN_ACC,,,,,DFS_REF_PF_DATA,,,,,
100,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
110,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_OUR_DEFAULTS,Data - Our Defaults Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_OUR_DEFAULTS,,,,,DFS_REF_PF_DATA,,,,,
111,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_DEFAULT_MARG,Data - Our Defaults Import,Data Format Setup - Execute - Import to Message Queue,,,,REF_OUR_DEFAULTS_MAR,,,,,DFS_REF_PF_DATA,,,,,
112,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_DEFAULTS_LIAB,Data - Our Defaults Import for Liability Portfolios,Data Format Setup - Execute - Import to Message Queue,,,,REF_OUR_DEFAULTS_L,,,,,DFS_REF_PF_DATA,,,,,
120,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
130,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_REF_MPPORT,Data - Model Portfolio To Portfolio Link,Data Format Setup - Execute - Import to Message Queue,,,,REF_MPPORT,,,,,DFS_REF_PF_DATA,,,,,
140,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
150,MIG_PORTF_DATA,Migration - Portfolio Data Import,DM_DFS_PF->PCL_DEF,Data - Update Period Closure Definitions,Extraction Setups - Execute,,REF_PF->PCL_DEF,REF_PF->PCL_DEF,REF_PCL_DEF->PORT,,,,,,,,,,
160,MIG_PORTF_DATA,Migration - Portfolio Data Import,PERF_CB_FUND_LOAD,Perf - Cash Bucket (Normal) Load - Funds,Data Format Setup - Execute - Import to Message Queue,,,,CB_SETUP_FUND,,,,,DFS_REF_PF_DATA,,,,,
165,MIG_PORTF_DATA,Migration - Portfolio Data Import,PERF_CB_LOAD_FUND_MA,Perf - Cash Bucket (Normal) Load - Fund Margin,Data Format Setup - Execute - Import to Message Queue,,,,CB_SETUP_FUND_MAR,,,,,DFS_REF_PF_DATA,,,,,
170,MIG_PORTF_DATA,Migration - Portfolio Data Import,PERF_CB_LOAD_CLIENT,Perf - Cash Bucket (Normal) Load - Client,Data Format Setup - Execute - Import to Message Queue,,,,CB_SETUP_CLIENT,,,,,DFS_REF_PF_DATA,,,,,
180,MIG_PORTF_DATA,Migration - Portfolio Data Import,PERF_CI_LOAD_CLIENT,Perf - Cash Bucket (Interim) Load - Client,Data Format Setup - Execute - Import to Message Queue,,,,CI_SETUP_CLIENT,,,,,DFS_REF_PF_DATA,,,,,
190,MIG_PORTF_DATA,Migration - Portfolio Data Import,PERF_CI_LOAD_FUND,Perf - Cash Bucket (Interim) Load - Fund,Data Format Setup - Execute - Import to Message Queue,,,,CI_SETUP_FUND,,,,,DFS_REF_PF_DATA,,,,,
200,MIG_PORTF_DATA,Migration - Portfolio Data Import,CB_CBAS_2_CI_FUND,CB_CBAS_2_CI_FUND,Data Format Setup - Execute - Import to Message Queue,,,,CB_CBAS_2_CI_FUND,,,,,DFS_REF_PF_DATA,,,,,
201,MIG_PORTF_DATA,Migration - Portfolio Data Import,CB_CBAS_2_CI_CLIENT,CB_CBAS_2_CI_CLIENT,Data Format Setup - Execute - Import to Message Queue,,,,CB_CBAS_2_CI_CLIENT,,,,,DFS_REF_PF_DATA,,,,,
205,MIG_PORTF_DATA,Migration - Portfolio Data Import,CB_CBAS_2_CI_MAR,CB_CBAS_2_CI_MAR,Data Format Setup - Execute - Import to Message Queue,,,,CB_CBAS_2_CI_MAR,,,,,DFS_REF_PF_DATA,,,,,
206,MIG_PORTF_DATA,Migration - Portfolio Data Import,CB_CBAS_2_CB_MAR,CB_CBAS_2_CB_MAR,Data Format Setup - Execute - Import to Message Queue,,,,CB_CBAS_2_CB_MAR,,,,,DFS_REF_PF_DATA,,,,,
210,MIG_PORTF_DATA,Migration - Portfolio Data Import,CB_CBAS_2_CB,CB_CBAS_2_CB,Data Format Setup - Execute - Import to Message Queue,,,,CB_CBAS_2_CB,,,,,DFS_REF_PF_DATA,,,,,
212,MIG_PORTF_DATA,Migration - Portfolio Data Import,CB_CBAS_2_CB_LIAB,CB_CBAS_2_CB_LIAB,Data Format Setup - Execute - Import to Message Queue,,,,CB_CBAS_2_CB_LIAB,,,,,DFS_REF_PF_DATA,,,,,
10,MIG_PORTGROUPS,Portfolio Group Extract and Update - Migration,DM_EXT_PORTGROUPS,Extract Portfolio Group - Migration,Extracts Exporter Definitions - Execute,DM_EXT_PORTGROUPS,DM_EXT_PORTGROUPS,DM_EXT_PORTGROUPS,,,,,,,DM_EXT_PORTGROUP,,,,
20,MIG_PORTGROUPS,Portfolio Group Extract and Update - Migration,WAIT_INTERVAL_1MINS,WAIT_INTERVAL_1MINS,System - Wait for a Period,,,,,,,,,,,,,,
30,MIG_PORTGROUPS,Portfolio Group Extract and Update - Migration,DM_DFS_MIG_UPD_PORTG,Update Port Groups - Migration,Data Format Setup - Execute - Import,,,,MIG_UPDATE_PORTGP,,,,,DM_DFS_PORTGROUP,,,,,
40,MIG_PORTGROUPS,Portfolio Group Extract and Update - Migration,DM_DFS_MIG_RST_PORTG,Reset Port Groups - Migration,Data Format Setup - Execute - Import,,,,MIG_RESET_PORTGP,,,,,DM_DFS_PORTGROUP,,,,,
10,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_OBBA,Opening Balance Bank Accounts - Migration,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_OBBA,,,,,DFS_MIG_POS_OBBA,,,,,
20,MIG_POSITIONS,Data - Migration Opening Balances,DM_DFS_MIG_POS_POOL,Opening Balance Pool Participation Units - Migration,Data Format Setup - Execute - Import to Message Queue,,,,MIG_POS_OB_SCREEN_MQ,,,,,DFS_MIG_POS_POOL,,,,,
