ID,Name,Parent ID,Parent Name,Object Type,Path Name
18245232,Copy_To_SFTP_and_Archive,18245218,FIN_REPO_RECON_DEXS,Reference,PROD/Plans/Extracts_And_Reporting/FIN_REPO_RECON_DEXS/Copy_To_SFTP_and_Archive
18384015,PRF_REP_DAILY,18384007,PRF_REP_DAILY,Reference,PROD/Plans/Performance/PRF_REP_DAILY/PRF_REP_DAILY
18384021,PRF_REP_MONTHLY,18384009,PRF_REP_MONTHLY,Reference,PROD/Plans/Performance/PRF_REP_MONTHLY/PRF_REP_MONTHLY
18384095,PRF_REP_DAILY,18384006,PRF_REP_DAILY,Reference,PROD/Jobs/Performance/PRF_REP_DAILY/PRF_REP_DAILY
18384096,Copy_To_SFTP_and_Archive_PRF_REP_C,18384007,PRF_REP_DAILY,Reference,PROD/Plans/Performance/PRF_REP_DAILY/Copy_To_SFTP_and_Archive_PRF_REP_C
18384097,Copy_To_SFTP_and_Archive_PRF_INDX,18384007,PRF_REP_DAILY,Reference,PROD/Plans/Performance/PRF_REP_DAILY/Copy_To_SFTP_and_Archive_PRF_INDX
18384098,Copy_To_SFTP_and_Archive_PRF_CALC,18384007,PRF_REP_DAILY,Reference,PROD/Plans/Performance/PRF_REP_DAILY/Copy_To_SFTP_and_Archive_PRF_CALC
18384099,Copy_To_SFTP_and_Archive_PRF_PORT,18384007,PRF_REP_DAILY,Reference,PROD/Plans/Performance/PRF_REP_DAILY/Copy_To_SFTP_and_Archive_PRF_PORT
18384100,PRF_REP_MONTHLY,18384008,PRF_REP_MONTHLY,Reference,PROD/Jobs/Performance/PRF_REP_MONTHLY/PRF_REP_MONTHLY
18384101,Copy_To_SFTP_and_Archive,18384009,PRF_REP_MONTHLY,Reference,PROD/Plans/Performance/PRF_REP_MONTHLY/Copy_To_SFTP_and_Archive
18720707,ABAT_DISABLE_ALERT,18720703,ABAT_DISABLE_ALERT_Queue_Stopped,Reference,PROD/Scheduled_Plans/Admin/ABAT_DISABLE_ALERT_Queue_Stopped/ABAT_DISABLE_ALERT
18720708,ABAT_ENABLE_ALERT,18720704,ABAT_ENABLE_ALERT_Queue_Stopped,Reference,PROD/Scheduled_Plans/Admin/ABAT_ENABLE_ALERT_Queue_Stopped/ABAT_ENABLE_ALERT
18867956,STREPO_DEXS,18867953,STREPO_DEXS,Reference,PROD/Plans/Extracts_And_Reporting/STREPO_DEXS/STREPO_DEXS
18867958,STREPO_DEXS,18867954,STREPO_DEXS,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/STREPO_DEXS/STREPO_DEXS
18868069,STREPO_DEXS,18867952,STREPO_DEXS,Reference,PROD/Jobs/Extracts_And_Reporting/STREPO_DEXS/STREPO_DEXS
18868772,Copy_To_SFTP_and_Archive,18867953,STREPO_DEXS,Reference,PROD/Plans/Extracts_And_Reporting/STREPO_DEXS/Copy_To_SFTP_and_Archive
19136282,Copy_To_SFTP_and_Archive,19136279,ADHOC_PRF_REP,Reference,PROD/Plans/Performance/ADHOC_PRF_REP/Copy_To_SFTP_and_Archive
19136283,ADHOC_PRF_REP,19136280,ADHOC_PRF_REP,Reference,PROD/Triggered_Plans/Performance/ADHOC_PRF_REP/ADHOC_PRF_REP
19136333,DIV_TXN_TD,19136329,DIV_TXN_TD,Reference,PROD/Jobs/Extracts_And_Reporting/DIV_TXN_TD/DIV_TXN_TD
19136334,DIV_TXN_TD,19136331,DIV_TXN_TD,Reference,PROD/Plans/Extracts_And_Reporting/DIV_TXN_TD/DIV_TXN_TD
19136335,Copy_To_SFTP_And_Archive,19136331,DIV_TXN_TD,Reference,PROD/Plans/Extracts_And_Reporting/DIV_TXN_TD/Copy_To_SFTP_And_Archive
19136336,DIV_TXN_TD,19136332,DIV_TXN_TD,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/DIV_TXN_TD/DIV_TXN_TD
19475791,PRF_REP_DAILY,19475779,zz_PERF_REP_DAILY,Reference,PROD/Adhoc_Plans/Performance/zz_PERF_REP_DAILY/PRF_REP_DAILY
19571529,RECON_INT_BNK_CB,19571524,RECON_INT_BNK_CB,Reference,PROD/Adhoc_Plans/Recon/RECON_INT_BNK_CB/RECON_INT_BNK_CB
19636926,Copy_To_SFTP_and_Archive_Setup_Bank,14640563,AR_MTHLY,Reference,PROD/Plans/Extracts_And_Reporting/AR_MTHLY/Copy_To_SFTP_and_Archive_Setup_Bank
19636927,Copy_To_SFTP_and_Archive_Setup_Custody,14640563,AR_MTHLY,Reference,PROD/Plans/Extracts_And_Reporting/AR_MTHLY/Copy_To_SFTP_and_Archive_Setup_Custody
19636928,Copy_To_SFTP_and_Archive_Setup_Model_Port,14640563,AR_MTHLY,Reference,PROD/Plans/Extracts_And_Reporting/AR_MTHLY/Copy_To_SFTP_and_Archive_Setup_Model_Port
19636929,Copy_To_SFTP_and_Archive_Setup_Port,14640563,AR_MTHLY,Reference,PROD/Plans/Extracts_And_Reporting/AR_MTHLY/Copy_To_SFTP_and_Archive_Setup_Port
19636930,Copy_To_SFTP_and_Archive_Setup_Port_Group,14640563,AR_MTHLY,Reference,PROD/Plans/Extracts_And_Reporting/AR_MTHLY/Copy_To_SFTP_and_Archive_Setup_Port_Group
19636931,Copy_To_SFTP_and_Archive_Setup_Fund,14640563,AR_MTHLY,Reference,PROD/Plans/Extracts_And_Reporting/AR_MTHLY/Copy_To_SFTP_and_Archive_Setup_Fund
19697475,CREATE_ARCHIVE_FOLDER,19697473,CREATE_ARCHIVE_FOLDER,Reference,PROD/Scheduled_Plans/Admin/CREATE_ARCHIVE_FOLDER/CREATE_ARCHIVE_FOLDER
20802529,STREPO_DEXS,20802527,STREPO_DEXS_DO,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/STREPO_DEXS_DO/STREPO_DEXS
21328903,DM_EXT_DIV_TRXNS,21328894,DM_EXT_DIV_TRXNS,Reference,PROD/Plans/Extracts_And_Reporting/DM_EXT_DIV_TRXNS/DM_EXT_DIV_TRXNS
21335769,DM_EXT_DIV_TRXNS,21335755,DM_EXT_DIV_TRXNS,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/DM_EXT_DIV_TRXNS/DM_EXT_DIV_TRXNS
21336758,Copy_To_SFTP_and_Archive,21328894,DM_EXT_DIV_TRXNS,Reference,PROD/Plans/Extracts_And_Reporting/DM_EXT_DIV_TRXNS/Copy_To_SFTP_and_Archive
21340495,DM_EXT_DIV_TRXNS,21328893,DM_EXT_DIV_TRXNS,Reference,PROD/Jobs/Extracts_And_Reporting/DM_EXT_DIV_TRXNS/DM_EXT_DIV_TRXNS
22131002,TRN_EXT,22130998,TRN_EXT,Reference,PROD/Plans/Extracts_And_Reporting/TRN_EXT/TRN_EXT
22131005,TRN_EXT_CO,22131000,TRN_EXT_CO,Reference,PROD/Plans/Extracts_And_Reporting/TRN_EXT_CO/TRN_EXT_CO
22131094,TRN_EXT,22130997,TRN_EXT,Reference,PROD/Jobs/Extracts_And_Reporting/TRN_EXT/TRN_EXT
22131095,Copy_To_SFTP_and_Archive,22130998,TRN_EXT,Reference,PROD/Plans/Extracts_And_Reporting/TRN_EXT/Copy_To_SFTP_and_Archive
22131096,TRN_EXT_CO,22130999,TRN_EXT_CO,Reference,PROD/Jobs/Extracts_And_Reporting/TRN_EXT_CO/TRN_EXT_CO
22131097,Copy_To_SFTP_And_Archive,22131000,TRN_EXT_CO,Reference,PROD/Plans/Extracts_And_Reporting/TRN_EXT_CO/Copy_To_SFTP_And_Archive
22148211,Copy_To_SFTP_and_Archive,22148207,MOVE_FILE_MANUAL_JOB,Reference,PROD/Plans/Extracts_And_Reporting/MOVE_FILE_MANUAL_JOB/Copy_To_SFTP_and_Archive
22148212,MOVE_FILE_MANUAL_JOB,22148208,MOVE_FILE_MANUAL_JOB,Reference,PROD/Triggered_Plans/Extracts_And_Reporting/MOVE_FILE_MANUAL_JOB/MOVE_FILE_MANUAL_JOB
22500612,FLS_POS_HOLDINGS,22500597,FLS_POS_HOLDINGS,Reference,PROD/Jobs/Extracts_And_Reporting/FLS_POS_HOLDINGS/FLS_POS_HOLDINGS
22500613,FLS_POS_HOLDINGS,22500598,FLS_POS_HOLDINGS,Reference,PROD/Plans/Extracts_And_Reporting/FLS_POS_HOLDINGS/FLS_POS_HOLDINGS
22500614,Copy_To_SFTP_And_Archive,22500598,FLS_POS_HOLDINGS,Reference,PROD/Plans/Extracts_And_Reporting/FLS_POS_HOLDINGS/Copy_To_SFTP_And_Archive
22500615,FLS_POS_HOLDINGS,22500599,FLS_POS_HOLDINGS,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/FLS_POS_HOLDINGS/FLS_POS_HOLDINGS
22500616,FRR_MAT_ALERT,22500600,FRR_MAT_ALERT,Reference,PROD/Jobs/Extracts_And_Reporting/FRR_MAT_ALERT/FRR_MAT_ALERT
22500617,FRR_MAT_ALERT,22500601,FRR_MAT_ALERT,Reference,PROD/Plans/Extracts_And_Reporting/FRR_MAT_ALERT/FRR_MAT_ALERT
22500618,Copy_To_SFTP_And_Archive,22500601,FRR_MAT_ALERT,Reference,PROD/Plans/Extracts_And_Reporting/FRR_MAT_ALERT/Copy_To_SFTP_And_Archive
23045207,EFRONT_OPEN_PAY,23045203,EFRONT_OPEN_PAY,Reference,PROD/Plans/Extracts_And_Reporting/EFRONT_OPEN_PAY/EFRONT_OPEN_PAY
23045208,EFRONT_OPEN_PAY,23045204,ERONT_OPEN_PAY,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/ERONT_OPEN_PAY/EFRONT_OPEN_PAY
23045314,EFRONT_OPEN_PAY,23045202,EFRONT_OPEN_PAY,Reference,PROD/Jobs/Extracts_And_Reporting/EFRONT_OPEN_PAY/EFRONT_OPEN_PAY
23045315,Copy_To_SFTP_And_Archive,23045203,EFRONT_OPEN_PAY,Reference,PROD/Plans/Extracts_And_Reporting/EFRONT_OPEN_PAY/Copy_To_SFTP_And_Archive
23681091,DIV_TXN_TD,23681065,DIV_TXN_TD,Reference,PROD/Adhoc_Plans/Extracts_And_Reporting/DIV_TXN_TD/DIV_TXN_TD
24107432,Copy_To_SFTP_And_Archive_POS,22500598,FLS_POS_HOLDINGS,Reference,PROD/Plans/Extracts_And_Reporting/FLS_POS_HOLDINGS/Copy_To_SFTP_And_Archive_POS
24107433,Copy_To_SFTP_And_Archive_Txns,22500598,FLS_POS_HOLDINGS,Reference,PROD/Plans/Extracts_And_Reporting/FLS_POS_HOLDINGS/Copy_To_SFTP_And_Archive_Txns
24127060,ADHOC_DWHRC_FUND_DCP,24127043,ADHOC_DWHREC_FUND_DCMP,Reference,PROD/Plans/Adhoc/ADHOC_DWHREC_FUND_DCMP/ADHOC_DWHRC_FUND_DCP
24127061,ADHOC_DWHREC_FUND_DCMP,24127039,ADHOC_DWHREC_FUND_DCMP,Reference,PROD/Adhoc_Plans/Recon/ADHOC_DWHREC_FUND_DCMP/ADHOC_DWHREC_FUND_DCMP
24127065,ADHOC_DWHRC_ABOR_POS,24127044,ADHOC_DWHREC_ABOR_POS,Reference,PROD/Plans/Adhoc/ADHOC_DWHREC_ABOR_POS/ADHOC_DWHRC_ABOR_POS
24127121,ADHOC_DWHRC_ABOR_POS,24127037,ADHOC_DWHRC_ABOR_POS,Reference,PROD/Jobs/AdHoc/ADHOC_DWHRC_ABOR_POS/ADHOC_DWHRC_ABOR_POS
24127122,ADHOC_DWHRC_FUND_DCP,24127038,ADHOC_DWHRC_FUND_DCP,Reference,PROD/Jobs/AdHoc/ADHOC_DWHRC_FUND_DCP/ADHOC_DWHRC_FUND_DCP
24127123,Delete_From_Direct_After_Processing_DWH_FILE,24127043,ADHOC_DWHREC_FUND_DCMP,Reference,PROD/Plans/Adhoc/ADHOC_DWHREC_FUND_DCMP/Delete_From_Direct_After_Processing_DWH_FILE
24127124,Direct_Archive_SCD_FILE,24127043,ADHOC_DWHREC_FUND_DCMP,Reference,PROD/Plans/Adhoc/ADHOC_DWHREC_FUND_DCMP/Direct_Archive_SCD_FILE
24127125,Delete_From_Direct_After_Processing_SCD_FILE,24127043,ADHOC_DWHREC_FUND_DCMP,Reference,PROD/Plans/Adhoc/ADHOC_DWHREC_FUND_DCMP/Delete_From_Direct_After_Processing_SCD_FILE
24127126,Direct_Archive_SCD_FILE,24127044,ADHOC_DWHREC_ABOR_POS,Reference,PROD/Plans/Adhoc/ADHOC_DWHREC_ABOR_POS/Direct_Archive_SCD_FILE
24127127,Delete_From_Direct_After_Processing_DWH_FILE,24127044,ADHOC_DWHREC_ABOR_POS,Reference,PROD/Plans/Adhoc/ADHOC_DWHREC_ABOR_POS/Delete_From_Direct_After_Processing_DWH_FILE
24127128,Delete_From_Direct_After_Processing_SCD_FILE,24127044,ADHOC_DWHREC_ABOR_POS,Reference,PROD/Plans/Adhoc/ADHOC_DWHREC_ABOR_POS/Delete_From_Direct_After_Processing_SCD_FILE
24127178,DWHREC_GLHOLDNG,24127040,ADHOC_DWHREC_GLHOLDNG,Reference,PROD/Adhoc_Plans/Recon/ADHOC_DWHREC_GLHOLDNG/DWHREC_GLHOLDNG
24127179,DWHREC_IBOR_POS,24127041,ADHOC_DWHREC_IBOR_POS,Reference,PROD/Adhoc_Plans/Recon/ADHOC_DWHREC_IBOR_POS/DWHREC_IBOR_POS
24127180,DWHREC_IBOR_SETT,24127042,ADHOC_DWHREC_IBOR_SETT,Reference,PROD/Adhoc_Plans/Recon/ADHOC_DWHREC_IBOR_SETT/DWHREC_IBOR_SETT
24127325,ADHOC_DWHREC_ABOR_POS,24127036,ADHOC_DWHREC_ABOR_POS,Reference,PROD/Adhoc_Plans/Recon/ADHOC_DWHREC_ABOR_POS/ADHOC_DWHREC_ABOR_POS
24968921,Rotate_SCD,24970748,SCD_Callout_Rotation,Reference,PROD/Plans/Callout/SCD_Callout_Rotation/Rotate_SCD
24969877,bcIMC_Callout,22799127,SCD_Callout,Reference,PROD/Plans/Callout/SCD_Callout/bcIMC_Callout
24970823,Rotate_Trading_Apps,24970748,SCD_Callout_Rotation,Reference,PROD/Plans/Callout/SCD_Callout_Rotation/Rotate_Trading_Apps
24970998,SCD_Callout_Rotation,24970991,SCD_Callout_Rotation,Reference,PROD/Scheduled_Plans/Callout/SCD_Callout_Rotation/SCD_Callout_Rotation
25196112,GL_HOLDING_EXT,25196026,GL_HOLDING_EXT,Reference,PROD/Jobs/Extracts_And_Reporting/GL_HOLDING_EXT/GL_HOLDING_EXT
25196122,GL_HOLDING_EXT,25196114,GL_HOLDING_EXT,Reference,PROD/Plans/Extracts_And_Reporting/GL_HOLDING_EXT/GL_HOLDING_EXT
25196139,GL_HOLDING_EXT,25196124,GL_HOLDING_EXT,Reference,PROD/Adhoc_Plans/Extracts_And_Reporting/GL_HOLDING_EXT/GL_HOLDING_EXT
25562700,DM_FX_RATE_UPDT,25562697,DM_FX_RATE_UPDT,Reference,PROD/Constraint_Triggered_Plans/IntraDay/DM_FX_RATE_UPDT/DM_FX_RATE_UPDT
25562888,WAIT_MARKET_FX_RATES,25562697,DM_FX_RATE_UPDT,Reference,PROD/Constraint_Triggered_Plans/IntraDay/DM_FX_RATE_UPDT/WAIT_MARKET_FX_RATES
26780473,FTP_FILE_TO_SCD,26780470,FTP_CAP_PAY,Reference,PROD/Triggered_Plans/Evergreen/FTP_CAP_PAY/FTP_FILE_TO_SCD
27092155,SUBMIT_JOB_X_MINUTES,27092153,SUBMIT_JOB_X_MINUTES,Reference,PROD/Plans/Admin/SUBMIT_JOB_X_MINUTES/SUBMIT_JOB_X_MINUTES
28537374,DM_EXT_PMRS_REP,28537371,DM_EXT_PMRS_REP,Reference,PROD/Jobs/Extracts_And_Reporting/DM_EXT_PMRS_REP/DM_EXT_PMRS_REP
28537375,DM_EXT_PMRS_REP,28537372,DM_EXT_PMRS_REP,Reference,PROD/Plans/Extracts_And_Reporting/DM_EXT_PMRS_REP/DM_EXT_PMRS_REP
28537376,DM_EXT_PMRS_REP,28537373,DM_EXT_PMRS_REP,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/DM_EXT_PMRS_REP/DM_EXT_PMRS_REP
28537377,Copy_To_SFTP_and_Archive_SCDTransaction,28537372,DM_EXT_PMRS_REP,Reference,PROD/Plans/Extracts_And_Reporting/DM_EXT_PMRS_REP/Copy_To_SFTP_and_Archive_SCDTransaction
29166425,TEST_DWH_PFC,29166422,TEST_DWH_PFC,Reference,PROD/Jobs/AdHoc/TEST_DWH_PFC/TEST_DWH_PFC
29166426,TEST_DWH_PFC,29166423,TEST_DWH_PFC,Reference,PROD/Plans/Adhoc/TEST_DWH_PFC/TEST_DWH_PFC
29459120,BCI_Move_File_Generic,29459110,EXTMGR_COPY_TO_PROCESS,Reference,PROD/Plans/External_Manager/EXTMGR_COPY_TO_PROCESS/BCI_Move_File_Generic
29459121,EXTMGR_COPY_TO_PROCESS,29459111,EXTMGR_COPY_TO_PROCESS_TRIGGER,Reference,PROD/Triggered_Plans/External_Manager/EXTMGR_COPY_TO_PROCESS_TRIGGER/EXTMGR_COPY_TO_PROCESS
29459122,BCI_Copy_File_Generic,29459110,EXTMGR_COPY_TO_PROCESS,Reference,PROD/Plans/External_Manager/EXTMGR_COPY_TO_PROCESS/BCI_Copy_File_Generic
30687033,RE_DWH_FUND_CLEANUP,30687026,RE_DWH_LOAD,Reference,PROD/Plans/Data_Warehouse_Load/RE_DWH_LOAD/RE_DWH_FUND_CLEANUP
30687034,RE_DWH_LOAD_PLAN,30687026,RE_DWH_LOAD,Reference,PROD/Plans/Data_Warehouse_Load/RE_DWH_LOAD/RE_DWH_LOAD_PLAN
30687035,RE_DWH_PFC_1,30687026,RE_DWH_LOAD,Reference,PROD/Plans/Data_Warehouse_Load/RE_DWH_LOAD/RE_DWH_PFC_1
30687036,RE_DWH_PFC_2,30687026,RE_DWH_LOAD,Reference,PROD/Plans/Data_Warehouse_Load/RE_DWH_LOAD/RE_DWH_PFC_2
30687037,RE_DWH_POS_CLEANUP,30687026,RE_DWH_LOAD,Reference,PROD/Plans/Data_Warehouse_Load/RE_DWH_LOAD/RE_DWH_POS_CLEANUP
30934602,REF_DATA_IAB,30934599,REF_DATA_IAB,Reference,PROD/Jobs/Extracts_And_Reporting/REF_DATA_IAB/REF_DATA_IAB
30934603,REF_DATA_IAB,30934600,REF_DATA_IAB,Reference,PROD/Plans/Extracts_And_Reporting/REF_DATA_IAB/REF_DATA_IAB
30934605,REF_DATA_IAB,30934601,REF_IAB_DATA,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/REF_IAB_DATA/REF_DATA_IAB
30934606,Copy_To_SFTP_And_Archive_Ref_Port,30934600,REF_DATA_IAB,Reference,PROD/Plans/Extracts_And_Reporting/REF_DATA_IAB/Copy_To_SFTP_And_Archive_Ref_Port
31341227,PRF_IRR_CALC,31341224,PRF_CALC_IRR,Reference,PROD/Adhoc_Plans/Extracts_And_Reporting/PRF_CALC_IRR/PRF_IRR_CALC
31341229,PRF_IRR_CALC,31341226,PRF_IRR_CALC,Reference,PROD/Plans/Extracts_And_Reporting/PRF_IRR_CALC/PRF_IRR_CALC
31341337,PRF_IRR_CALC,31341225,PRF_IRR_CALC,Reference,PROD/Jobs/Extracts_And_Reporting/PRF_IRR_CALC/PRF_IRR_CALC
31341338,Copy_To_SFTP_And_Archive_IPD,31341226,PRF_IRR_CALC,Reference,PROD/Plans/Extracts_And_Reporting/PRF_IRR_CALC/Copy_To_SFTP_And_Archive_IPD
31341339,Copy_To_SFTP_And_Archive_IRR,31341226,PRF_IRR_CALC,Reference,PROD/Plans/Extracts_And_Reporting/PRF_IRR_CALC/Copy_To_SFTP_And_Archive_IRR
31488413,DM_REF_MP,31488379,DM_REF_MP_TRIGGERED,Reference,PROD/Triggered_Plans/Reference_Data/DM_REF_MP_TRIGGERED/DM_REF_MP
31488416,DM_REF_FUNDDEFN_DATA,31488382,DM_REF_FUNDDEFN_DATA_TRIGGERED,Reference,PROD/Triggered_Plans/Reference_Data/DM_REF_FUNDDEFN_DATA_TRIGGERED/DM_REF_FUNDDEFN_DATA
31488426,MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT,31488392,MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT,Reference,PROD/Triggered_Plans/Reference_Data/MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT/MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT
31499587,DM_REF_FUNDDEFN_DATA,31488376,DM_REF_FUNDDEFN_DATA,Reference,PROD/Plans/Reference_Data/DM_REF_FUNDDEFN_DATA/DM_REF_FUNDDEFN_DATA
31499588,DM_REF_PORTF_DATA,31488377,DM_REF_PORTF_DATA,Reference,PROD/Plans/Reference_Data/DM_REF_PORTF_DATA/DM_REF_PORTF_DATA
31499589,Copy_To_Archive_And_FTP_To_SCD,31488375,GET_MP,Reference,PROD/Plans/Reference_Data/GET_MP/Copy_To_Archive_And_FTP_To_SCD
31499590,DM_REF_MP,31488378,DM_REF_MP,Reference,PROD/Plans/Reference_Data/DM_REF_MP/DM_REF_MP
31499591,Copy_To_Direct_and_Archive,31488378,DM_REF_MP,Reference,PROD/Plans/Reference_Data/DM_REF_MP/Copy_To_Direct_and_Archive
31499592,Copy_To_Direct_and_Archive,31488376,DM_REF_FUNDDEFN_DATA,Reference,PROD/Plans/Reference_Data/DM_REF_FUNDDEFN_DATA/Copy_To_Direct_and_Archive
31499593,Copy_To_Direct_and_Archive,31488377,DM_REF_PORTF_DATA,Reference,PROD/Plans/Reference_Data/DM_REF_PORTF_DATA/Copy_To_Direct_and_Archive
31499594,Delete_From_Direct_After_Processing,31488376,DM_REF_FUNDDEFN_DATA,Reference,PROD/Plans/Reference_Data/DM_REF_FUNDDEFN_DATA/Delete_From_Direct_After_Processing
31499595,Delete_From_Direct_After_Processing,31488377,DM_REF_PORTF_DATA,Reference,PROD/Plans/Reference_Data/DM_REF_PORTF_DATA/Delete_From_Direct_After_Processing
31499596,Delete_From_Direct_After_Processing,31488378,DM_REF_MP,Reference,PROD/Plans/Reference_Data/DM_REF_MP/Delete_From_Direct_After_Processing
31499597,GET_MODEL_PORTFOLIOS,31499576,GET_DM_REF_MP,Reference,PROD/Triggered_Plans/Import_To_SCD/GET_DM_REF_MP/GET_MODEL_PORTFOLIOS
31499598,DM_REF_PORTF_DATA,31499577,DM_REF_PORTF_DATA_TRIGGERED,Reference,PROD/Triggered_Plans/Reference_Data/DM_REF_PORTF_DATA_TRIGGERED/DM_REF_PORTF_DATA
31499599,Copy_To_Archive_And_FTP_To_SCD,31488383,GET_FUNDDEFN,Reference,PROD/Plans/Reference_Data/GET_FUNDDEFN/Copy_To_Archive_And_FTP_To_SCD
31499600,Copy_To_Archive_And_FTP_To_SCD,31488384,GET_PORTFDATA,Reference,PROD/Plans/Reference_Data/GET_PORTFDATA/Copy_To_Archive_And_FTP_To_SCD
31499601,Copy_To_Archive_And_FTP_To_SCD,31488385,GET_PORTFOLIO_PERF_DATES,Reference,PROD/Plans/Reference_Data/GET_PORTFOLIO_PERF_DATES/Copy_To_Archive_And_FTP_To_SCD
31499602,Copy_To_Archive_And_FTP_To_SCD,31488386,GET_SMF_FUND_CERTS_INTERNAL,Reference,PROD/Plans/Reference_Data/GET_SMF_FUND_CERTS_INTERNAL/Copy_To_Archive_And_FTP_To_SCD
31499603,GET_FUNDDEFN,31499578,GET_DM_REF_FUNDDEFN,Reference,PROD/Triggered_Plans/Import_To_SCD/GET_DM_REF_FUNDDEFN/GET_FUNDDEFN
31499604,GET_SMF_FUND_CERTS_INTERNAL,31499579,GET_SMF_FUND_CERTS_INTERNAL,Reference,PROD/Triggered_Plans/Import_To_SCD/GET_SMF_FUND_CERTS_INTERNAL/GET_SMF_FUND_CERTS_INTERNAL
31499605,GET_PORTFDATA,31499581,GET_PORTFDATA,Reference,PROD/Triggered_Plans/Import_To_SCD/GET_PORTFDATA/GET_PORTFDATA
31499606,GET_PORTFOLIO_PERF_DATES,31499580,GET_PORTFOLIO_PERF_DATES,Reference,PROD/Triggered_Plans/Import_To_SCD/GET_PORTFOLIO_PERF_DATES/GET_PORTFOLIO_PERF_DATES
31499607,Copy_To_Direct_and_Archive,31488391,MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT,Reference,PROD/Plans/Reference_Data/MOVE_PORTFOLIO_PERF_DATES_TO_DIRECT/Copy_To_Direct_and_Archive
31794586,SWIFT_MOVE_TO_COMM_SERVER,31794560,SWIFT_MOVE_TO_COMM_SERVER,Reference,PROD/Scheduled_Plans/SWIFT/SWIFT_MOVE_TO_COMM_SERVER/SWIFT_MOVE_TO_COMM_SERVER
31794705,Swift_Move_To_Direct,31794561,SWIFT_MOVE_TO_COMM_SERVER,Reference,PROD/Plans/SWIFT/SWIFT_MOVE_TO_COMM_SERVER/Swift_Move_To_Direct
31890747,AUDIT_ACTIVE_USERS,31890744,AUDIT_ACTIVE_USERS,Reference,PROD/Plans/Extracts_And_Reporting/AUDIT_ACTIVE_USERS/AUDIT_ACTIVE_USERS
31930741,AUDIT_ACTIVE_USERS,31930663,AUDIT_ACTIVE_USERS,Reference,PROD/Scheduled_Plans/Extracts_And_Reporting/AUDIT_ACTIVE_USERS/AUDIT_ACTIVE_USERS
32020534,Copy_To_SFTP_and_Archive,31890744,AUDIT_ACTIVE_USERS,Reference,PROD/Plans/Extracts_And_Reporting/AUDIT_ACTIVE_USERS/Copy_To_SFTP_and_Archive
32103396,PERF_DAILY_CLIENT_1,32103388,PERF_DAILY_CLIENT_PARALLEL,Reference,PROD/Plans/Performance/PERF_DAILY_CLIENT_PARALLEL/PERF_DAILY_CLIENT_1
32103397,PERF_DAILY_CLIENT_2,32103388,PERF_DAILY_CLIENT_PARALLEL,Reference,PROD/Plans/Performance/PERF_DAILY_CLIENT_PARALLEL/PERF_DAILY_CLIENT_2
32103398,PERF_DAILY_FUND_1,32103389,PERF_DAILY_FUND_PARALLEL,Reference,PROD/Plans/Performance/PERF_DAILY_FUND_PARALLEL/PERF_DAILY_FUND_1
32103399,PERF_DAILY_FUND_3,32103389,PERF_DAILY_FUND_PARALLEL,Reference,PROD/Plans/Performance/PERF_DAILY_FUND_PARALLEL/PERF_DAILY_FUND_3
32103400,PERF_DAILY_CLIENT_3,32103388,PERF_DAILY_CLIENT_PARALLEL,Reference,PROD/Plans/Performance/PERF_DAILY_CLIENT_PARALLEL/PERF_DAILY_CLIENT_3
32103401,PERF_DAILY_FUND_2,32103389,PERF_DAILY_FUND_PARALLEL,Reference,PROD/Plans/Performance/PERF_DAILY_FUND_PARALLEL/PERF_DAILY_FUND_2
32223414,Swift_Check_For_MT_File,32223024,SWIFT_CHECK_FOR_MT_FILES,Reference,PROD/Plans/SWIFT/SWIFT_CHECK_FOR_MT_FILES/Swift_Check_For_MT_File
32407176,ABAT_DISABLE_ALERT,32406883,ABAT_DISABLE_ALERT_Call_For_Failed_Job_Plan,Reference,PROD/Scheduled_Plans/Admin/ABAT_DISABLE_ALERT_Call_For_Failed_Job_Plan/ABAT_DISABLE_ALERT
32407177,ABAT_ENABLE_ALERT,32406884,ABAT_ENABLE_ALERT_Call_For_Failed_Job_Plan,Reference,PROD/Scheduled_Plans/Admin/ABAT_ENABLE_ALERT_Call_For_Failed_Job_Plan/ABAT_ENABLE_ALERT
32928039,Copy_To_SFTP_and_Archive_PRF_STARTSTOP,18384007,PRF_REP_DAILY,Reference,PROD/Plans/Performance/PRF_REP_DAILY/Copy_To_SFTP_and_Archive_PRF_STARTSTOP
32928078,Copy_To_SFTP_and_Archive_NAV_PERF_RESULTS_CAD,18384007,PRF_REP_DAILY,Reference,PROD/Plans/Performance/PRF_REP_DAILY/Copy_To_SFTP_and_Archive_NAV_PERF_RESULTS_CAD
